Date,Short Volume,Total Volume
2018-11-14,51814.0,82115.0
2018-11-15,60814.0,107855.0
2018-11-16,60178.0,97168.0
2018-11-19,52899.0,98824.0
2018-11-20,72958.0,132438.0
2018-11-21,51197.0,83506.0
2018-11-23,16388.0,28048.0
2018-11-26,34066.0,60157.0
2018-11-27,38156.0,67865.0
2018-11-28,47717.0,106309.0
2018-11-29,38201.0,79685.0
2018-11-30,60828.0,114677.0
2018-12-03,65303.0,137289.0
2018-12-04,54427.0,89954.0
2018-12-06,62454.0,120143.0
2018-12-07,76718.0,124466.0
2018-12-10,65199.0,103768.0
2018-12-11,51244.0,93446.0
2018-12-12,46769.0,81808.0
2018-12-13,51107.0,82706.0
2018-12-14,52093.0,96650.0
2018-12-17,69633.0,134435.0
2018-12-18,69526.0,109672.0
2018-12-19,95661.0,154834.0
2018-12-20,109876.0,191986.0
2018-12-21,149670.0,245160.0
2018-12-24,63727.0,99344.0
2018-12-26,84237.0,132449.0
2018-12-27,75828.0,125303.0
2018-12-28,67982.0,111196.0
2018-12-31,60458.0,94670.0
2019-01-02,49465.0,86325.0
2019-01-03,71147.0,103236.0
2019-01-04,70630.0,131131.0
2019-01-07,52147.0,108718.0
2019-01-08,57550.0,90100.0
2019-01-09,45640.0,84961.0
2019-01-10,29490.0,57659.0
2019-01-11,43241.0,80221.0
2019-01-14,31922.0,62498.0
2019-01-15,37172.0,76888.0
2019-01-16,44232.0,85217.0
2019-01-17,36950.0,61245.0
2019-01-18,40501.0,77137.0
2019-01-22,45728.0,78679.0
2019-01-23,36302.0,57873.0
2019-01-24,36799.0,57988.0
2019-01-25,35918.0,55940.0
2019-01-28,36607.0,52083.0
2019-01-29,25225.0,47824.0
2019-01-30,48265.0,83053.0
2019-01-31,59374.0,93257.0
2019-02-01,51280.0,79961.0
2019-02-04,59230.0,118777.0
2019-02-05,83921.0,155100.0
2019-02-06,50133.0,89181.0
2019-02-07,44402.0,78040.0
2019-02-08,25748.0,47121.0
2019-02-11,20222.0,37391.0
2019-02-12,39708.0,88803.0
2019-02-13,32396.0,65681.0
2019-02-14,25652.0,46002.0
2019-02-15,30919.0,75178.0
2019-02-19,19508.0,35026.0
2019-02-20,31030.0,57049.0
2019-02-21,55685.0,102961.0
2019-02-22,29083.0,57265.0
2019-02-25,29832.0,57837.0
2019-02-26,26972.0,58622.0
2019-02-27,25541.0,45053.0
2019-02-28,30985.0,60510.0
2019-03-01,42565.0,81870.0
2019-03-04,41178.0,76639.0
2019-03-05,58347.0,98050.0
2019-03-06,36914.0,67015.0
2019-03-07,52851.0,83715.0
2019-03-08,34372.0,61303.0
2019-03-11,32414.0,63791.0
2019-03-12,65696.0,110594.0
2019-03-13,31985.0,62023.0
2019-03-14,39165.0,66279.0
2019-03-15,61969.0,104288.0
2019-03-18,25726.0,50651.0
2019-03-19,36385.0,71597.0
2019-03-20,82806.0,134642.0
2019-03-21,30487.0,63701.0
2019-03-22,55493.0,109430.0
2019-03-25,25923.0,58743.0
2019-03-26,43785.0,94529.0
2019-03-27,28854.0,58926.0
2019-03-28,22650.0,51978.0
2019-03-29,32693.0,67677.0
2019-04-01,37256.0,75822.0
2019-04-02,19371.0,43735.0
2019-04-03,37516.0,65046.0
2019-04-04,35504.0,57567.0
2019-04-05,35670.0,55423.0
2019-04-08,25006.0,50999.0
2019-04-09,28810.0,50375.0
2019-04-10,23336.0,41240.0
2019-04-11,27484.0,45770.0
2019-04-12,47619.0,81045.0
2019-04-15,38508.0,65280.0
2019-04-16,47260.0,85035.0
2019-04-17,41603.0,80588.0
2019-04-18,32737.0,56457.0
2019-04-22,27385.0,43768.0
2019-04-23,55754.0,86994.0
2019-04-24,23966.0,49602.0
2019-04-25,55195.0,88282.0
2019-04-26,54052.0,84317.0
2019-04-29,90764.0,148337.0
2019-04-30,218127.0,345465.0
2019-05-01,104323.0,179297.0
2019-05-02,67369.0,116454.0
2019-05-03,68379.0,135122.0
2019-05-06,37301.0,63163.0
2019-05-07,59081.0,90930.0
2019-05-08,31993.0,58559.0
