Date,ShortVolume,ShortExemptVolume,TotalVolume
2015-07-20,8311173.0,15207.0,12332479.0
2015-07-21,8539653.0,37296.0,13917827.0
2015-07-22,11421772.0,23268.0,16333411.0
2015-07-23,13787972.0,16254.0,18968016.0
2015-07-24,13515626.0,35336.0,20869695.0
2015-07-27,17251755.0,24368.0,25484566.0
2015-07-28,13678884.0,13633.0,25424076.0
2015-07-29,9900686.0,24568.0,15252706.0
2015-07-30,9067279.0,22890.0,17133238.0
2015-07-31,12235195.0,20480.0,19730688.0
2015-08-03,11922228.0,11904.0,21557699.0
2015-08-04,6358012.0,2033.0,10476867.0
2015-08-05,10656557.0,18591.0,17273676.0
2015-08-06,14716878.0,63324.0,20746503.0
2015-08-07,13908254.0,3050.0,24950666.0
2015-08-10,8378957.0,21650.0,11342430.0
2015-08-11,14780945.0,3428.0,28627628.0
2015-08-12,21560308.0,6238.0,44879696.0
2015-08-13,9482625.0,6273.0,15460214.0
2015-08-14,8249775.0,10005.0,10915124.0
2015-08-17,11434752.0,23358.0,14479642.0
2015-08-18,9753490.0,4757.0,13353235.0
2015-08-19,18137085.0,36467.0,34325906.0
2015-08-20,24837420.0,81581.0,42803927.0
2015-08-21,48794695.0,143952.0,84112250.0
2015-08-24,50247193.0,65990.0,107910718.0
2015-08-25,32213280.0,57640.0,81213389.0
2015-08-26,29364277.0,40863.0,71870109.0
2015-08-27,23054631.0,19272.0,43602592.0
2015-08-28,20936317.0,6887.0,32842041.0
2015-08-31,15547473.0,4006.0,34519967.0
2015-09-01,32851281.0,47528.0,80186050.0
2015-09-02,19221182.0,38302.0,34343041.0
2015-09-03,19270903.0,23652.0,36501159.0
2015-09-04,31521489.0,52679.0,59782688.0
2015-09-08,13975177.0,23243.0,22577827.0
2015-09-09,22893047.0,61835.0,40846192.0
2015-09-10,18452536.0,45776.0,34417054.0
2015-09-11,17613319.0,37005.0,28774013.0
2015-09-14,11190697.0,12506.0,19076713.0
2015-09-15,19339268.0,22008.0,32064892.0
2015-09-16,15938048.0,10627.0,25364723.0
2015-09-17,47116211.0,16182.0,77234301.0
2015-09-18,39106816.0,26979.0,73254248.0
2015-09-21,12623884.0,15595.0,22731986.0
2015-09-22,21906582.0,7353.0,40317425.0
2015-09-23,13075410.0,45987.0,24831695.0
2015-09-24,22311064.0,65028.0,31235273.0
2015-09-25,18117024.0,61084.0,29758084.0
2015-09-28,19935467.0,155116.0,33672327.0
