Date,Short Volume,Total Volume
2016-01-14,162087.0,309669.0
2016-01-15,231727.0,394871.0
2016-01-19,126709.0,236411.0
2016-01-20,207297.0,355586.0
2016-01-21,146875.0,238221.0
2016-01-22,180820.0,282332.0
2016-01-25,115229.0,170208.0
2016-01-26,95684.0,144497.0
2016-01-27,145289.0,204177.0
2016-01-28,270485.0,510610.0
2016-01-29,316864.0,547925.0
2016-02-01,143043.0,261127.0
2016-02-02,187250.0,274855.0
2016-02-03,232196.0,426897.0
2016-02-04,149667.0,278785.0
2016-02-05,245448.0,529851.0
2016-02-08,187429.0,368968.0
2016-02-09,200143.0,356916.0
2016-02-10,184666.0,349176.0
2016-02-11,212590.0,325795.0
2016-02-12,205774.0,302779.0
2016-02-16,140193.0,221732.0
2016-02-17,146135.0,233122.0
2016-02-18,161990.0,219832.0
2016-02-19,209244.0,330464.0
2016-02-22,175136.0,261218.0
2016-02-23,135590.0,199768.0
2016-02-24,163615.0,254697.0
2016-02-25,141684.0,190881.0
2016-02-26,181746.0,253159.0
2016-02-29,90752.0,133612.0
2016-03-01,182982.0,268152.0
2016-03-02,163980.0,213399.0
2016-03-03,91626.0,136463.0
2016-03-04,144151.0,204791.0
2016-03-07,151361.0,242952.0
2016-03-08,130617.0,248951.0
2016-03-09,114229.0,230784.0
2016-03-10,129982.0,215906.0
2016-03-11,129828.0,234255.0
2016-03-14,116864.0,183719.0
2016-03-15,109027.0,180982.0
2016-03-16,124122.0,190620.0
2016-03-17,177836.0,284928.0
2016-03-18,190679.0,327217.0
2016-03-21,121521.0,228123.0
2016-03-22,126194.0,197320.0
2016-03-23,144745.0,226366.0
2016-03-24,198876.0,266763.0
2016-03-28,86713.0,141452.0
2016-03-29,117707.0,185826.0
2016-03-30,158122.0,236065.0
2016-03-31,93617.0,139802.0
2016-04-01,148782.0,227662.0
2016-04-04,72334.0,107526.0
2016-04-05,71118.0,103239.0
2016-04-06,98354.0,165031.0
2016-04-07,117872.0,175928.0
2016-04-08,116717.0,163156.0
2016-04-11,96617.0,144340.0
2016-04-12,120425.0,176611.0
2016-04-13,154889.0,222472.0
2016-04-14,113291.0,156744.0
2016-04-15,125723.0,172474.0
2016-04-18,125082.0,212369.0
2016-04-19,114776.0,214121.0
2016-04-20,84744.0,144074.0
2016-04-21,83510.0,127663.0
2016-04-22,174278.0,297001.0
2016-04-25,64905.0,141356.0
2016-04-26,49684.0,99544.0
2016-04-27,82647.0,158984.0
2016-04-28,121917.0,238039.0
2016-04-29,361436.0,495394.0
2016-05-02,188605.0,291846.0
2016-05-03,142727.0,208253.0
2016-05-04,179633.0,261518.0
2016-05-05,162147.0,263960.0
2016-05-06,170860.0,283583.0
2016-05-09,155854.0,245621.0
2016-05-10,208698.0,321578.0
2016-05-11,274964.0,375990.0
2016-05-12,168760.0,247307.0
2016-05-13,154132.0,263141.0
2016-05-16,130976.0,275964.0
2016-05-17,156663.0,299378.0
2016-05-18,106984.0,232383.0
2016-05-19,92424.0,166908.0
2016-05-20,103251.0,197789.0
2016-05-23,69453.0,115318.0
2016-05-24,80219.0,146850.0
2016-05-25,92526.0,179334.0
2016-05-26,69543.0,135702.0
2016-05-27,86254.0,140521.0
2016-05-31,122389.0,223595.0
2016-06-01,82254.0,170674.0
2016-06-02,99633.0,176435.0
2016-06-03,125028.0,221337.0
2016-06-06,80376.0,141860.0
2016-06-07,81053.0,156853.0
2016-06-08,72646.0,136630.0
2016-06-09,103162.0,155903.0
2016-06-10,121803.0,237578.0
2016-06-13,100816.0,200215.0
2016-06-14,65151.0,124502.0
2016-06-15,87660.0,151262.0
2016-06-16,107931.0,196125.0
2016-06-17,188613.0,304272.0
2016-06-20,115069.0,193899.0
2016-06-21,82952.0,125095.0
2016-06-22,103671.0,166179.0
2016-06-23,106988.0,191026.0
2016-06-24,294701.0,460485.0
2016-06-27,177870.0,298463.0
2016-06-28,142704.0,258288.0
2016-06-29,109772.0,190351.0
2016-06-30,112002.0,162431.0
2016-07-01,120071.0,206147.0
2016-07-05,70842.0,121370.0
2016-07-06,139344.0,261569.0
2016-07-07,77249.0,166104.0
2016-07-08,133421.0,222334.0
2016-07-11,91948.0,164134.0
2016-07-12,143722.0,285685.0
2016-07-13,120734.0,242175.0
2016-07-14,57686.0,130506.0
2016-07-15,79302.0,199679.0
2016-07-18,58051.0,125219.0
2016-07-19,41010.0,83192.0
2016-07-20,49993.0,116131.0
2016-07-21,72923.0,136085.0
2016-07-22,81474.0,174647.0
2016-07-25,51229.0,112368.0
2016-07-26,48465.0,90884.0
2016-07-27,58916.0,133895.0
2016-07-28,109221.0,269233.0
